"";"Name";"Conditions";"logFC";"hovertext"
"2185";"CAGL0H00825g";"log(4H/0H)";"1.47e+00";"CAGL0H00825g - 1.47e+00"
"2186";"CAGL0H02101g";"log(4H/0H)";"5.23e+00";"CAGL0H02101g - 5.23e+00"
"2187";"CAGL0H02387g";"log(4H/0H)";"4.04e+00";"CAGL0H02387g - 4.04e+00"
"2188";"CAGL0H02491g";"log(4H/0H)";"-2.30e+00";"CAGL0H02491g - -2.30e+00"
"2189";"CAGL0H02563g";"log(4H/0H)";"1.64e+00";"CAGL0H02563g - 1.64e+00"
"2190";"CAGL0H02585g";"log(4H/0H)";"3.06e+00";"CAGL0H02585g - 3.06e+00"
"2191";"CAGL0H02893g";"log(4H/0H)";"3.42e+00";"CAGL0H02893g - 3.42e+00"
"2192";"CAGL0H02959g";"log(4H/0H)";"-7.49e-01";"CAGL0H02959g - -7.49e-01"
"2193";"CAGL0H03179g";"log(4H/0H)";"-7.28e-02";"CAGL0H03179g - -7.28e-02"
"2194";"CAGL0H03487g";"log(4H/0H)";"1.67e+00";"CAGL0H03487g - 1.67e+00"
"2195";"CAGL0H03751g";"log(4H/0H)";"-3.58e-01";"CAGL0H03751g - -3.58e-01"
"2196";"CAGL0H03795g";"log(4H/0H)";"8.16e-01";"CAGL0H03795g - 8.16e-01"
"2197";"CAGL0H03993g";"log(4H/0H)";"-4.57e-01";"CAGL0H03993g - -4.57e-01"
"2198";"CAGL0H04037g";"log(4H/0H)";"2.68e+00";"CAGL0H04037g - 2.68e+00"
"2199";"CAGL0H04081g";"log(4H/0H)";"1.08e+00";"CAGL0H04081g - 1.08e+00"
"2200";"CAGL0H04125g";"log(4H/0H)";"1.27e+00";"CAGL0H04125g - 1.27e+00"
"2201";"CAGL0H04191g";"log(4H/0H)";"-4.98e-01";"CAGL0H04191g - -4.98e-01"
"2202";"CAGL0H04851g";"log(4H/0H)";"6.20e-01";"CAGL0H04851g - 6.20e-01"
"2203";"CAGL0H04939g";"log(4H/0H)";"1.45e+00";"CAGL0H04939g - 1.45e+00"
"2204";"CAGL0H05137g";"log(4H/0H)";"-3.63e+00";"CAGL0H05137g - -3.63e+00"
"2205";"CAGL0H05445g";"log(4H/0H)";"1.52e+00";"CAGL0H05445g - 1.52e+00"
"2206";"CAGL0H05643g";"log(4H/0H)";"-8.87e-01";"CAGL0H05643g - -8.87e-01"
"2207";"CAGL0H06545g";"log(4H/0H)";"5.67e+00";"CAGL0H06545g - 5.67e+00"
"2208";"CAGL0H06699g";"log(4H/0H)";"3.28e-01";"CAGL0H06699g - 3.28e-01"
"2209";"CAGL0H06787g";"log(4H/0H)";"2.28e+00";"CAGL0H06787g - 2.28e+00"
"2210";"CAGL0H07051g";"log(4H/0H)";"-1.07e+00";"CAGL0H07051g - -1.07e+00"
"2211";"CAGL0H07337g";"log(4H/0H)";"-1.02e+00";"CAGL0H07337g - -1.02e+00"
"2212";"CAGL0H07579g";"log(4H/0H)";"-2.19e+00";"CAGL0H07579g - -2.19e+00"
"2213";"CAGL0H07887g";"log(4H/0H)";"-4.39e-01";"CAGL0H07887g - -4.39e-01"
"2214";"CAGL0H08063g";"log(4H/0H)";"1.13e+00";"CAGL0H08063g - 1.13e+00"
"2215";"CAGL0H08261g";"log(4H/0H)";"3.40e+00";"CAGL0H08261g - 3.40e+00"
"2216";"CAGL0H08541g";"log(4H/0H)";"1.03e+00";"CAGL0H08541g - 1.03e+00"
"2217";"CAGL0H08624g";"log(4H/0H)";"1.91e-01";"CAGL0H08624g - 1.91e-01"
"2218";"CAGL0H08822g";"log(4H/0H)";"-1.91e+00";"CAGL0H08822g - -1.91e+00"
"2219";"CAGL0H08844g";"log(4H/0H)";"4.46e+00";"CAGL0H08844g - 4.46e+00"
"2220";"CAGL0H09064g";"log(4H/0H)";"-1.05e+00";"CAGL0H09064g - -1.05e+00"
"2221";"CAGL0H09460g";"log(4H/0H)";"2.16e+00";"CAGL0H09460g - 2.16e+00"
"2222";"CAGL0H09592g";"log(4H/0H)";" NA";"CAGL0H09592g -  NA"
"2223";"CAGL0H09614g";"log(4H/0H)";" NA";"CAGL0H09614g -  NA"
"2224";"CAGL0H09944g";"log(4H/0H)";"3.83e+00";"CAGL0H09944g - 3.83e+00"
"2225";"CAGL0H09966g";"log(4H/0H)";"3.28e+00";"CAGL0H09966g - 3.28e+00"
"2226";"CAGL0H10010g";"log(4H/0H)";"2.48e+00";"CAGL0H10010g - 2.48e+00"
"2227";"CAGL0H10076g";"log(4H/0H)";"9.81e-01";"CAGL0H10076g - 9.81e-01"
"2228";"CAGL0H10142g";"log(4H/0H)";"-5.50e-01";"CAGL0H10142g - -5.50e-01"
"2229";"CAGL0I00286g";"log(4H/0H)";"-3.88e+00";"CAGL0I00286g - -3.88e+00"
"2230";"CAGL0I00462g";"log(4H/0H)";"2.20e-01";"CAGL0I00462g - 2.20e-01"
"2231";"CAGL0I00528g";"log(4H/0H)";"5.89e-01";"CAGL0I00528g - 5.89e-01"
"2232";"CAGL0I00550g";"log(4H/0H)";"2.61e+00";"CAGL0I00550g - 2.61e+00"
"2233";"CAGL0I00748g";"log(4H/0H)";"-2.13e+00";"CAGL0I00748g - -2.13e+00"
"2234";"CAGL0I00792g";"log(4H/0H)";"-8.98e-01";"CAGL0I00792g - -8.98e-01"
"2235";"CAGL0I00814g";"log(4H/0H)";"-7.35e-01";"CAGL0I00814g - -7.35e-01"
"2236";"CAGL0I01100g";"log(4H/0H)";"3.31e+00";"CAGL0I01100g - 3.31e+00"
"2237";"CAGL0I01166g";"log(4H/0H)";"1.40e+00";"CAGL0I01166g - 1.40e+00"
"2238";"CAGL0I01276g";"log(4H/0H)";"2.44e+00";"CAGL0I01276g - 2.44e+00"
"2239";"CAGL0I01298g";"log(4H/0H)";"-1.07e+00";"CAGL0I01298g - -1.07e+00"
"2240";"CAGL0I01408g";"log(4H/0H)";"-5.53e+00";"CAGL0I01408g - -5.53e+00"
"2241";"CAGL0I01980g";"log(4H/0H)";"1.78e+00";"CAGL0I01980g - 1.78e+00"
"2242";"CAGL0I02024g";"log(4H/0H)";"3.42e-01";"CAGL0I02024g - 3.42e-01"
"2243";"CAGL0I02134g";"log(4H/0H)";"1.22e+00";"CAGL0I02134g - 1.22e+00"
"2244";"CAGL0I02486g";"log(4H/0H)";"8.77e-01";"CAGL0I02486g - 8.77e-01"
"2245";"CAGL0I02508g";"log(4H/0H)";"4.82e-02";"CAGL0I02508g - 4.82e-02"
"2246";"CAGL0I02530g";"log(4H/0H)";"3.22e+00";"CAGL0I02530g - 3.22e+00"
"2247";"CAGL0I02728g";"log(4H/0H)";"-2.40e+00";"CAGL0I02728g - -2.40e+00"
"2248";"CAGL0I03036g";"log(4H/0H)";"-1.13e+00";"CAGL0I03036g - -1.13e+00"
"2249";"CAGL0I03080g";"log(4H/0H)";"-1.20e+00";"CAGL0I03080g - -1.20e+00"
"2250";"CAGL0I03190g";"log(4H/0H)";"-3.42e+00";"CAGL0I03190g - -3.42e+00"
"2251";"CAGL0I03234g";"log(4H/0H)";"-1.36e+00";"CAGL0I03234g - -1.36e+00"
"2252";"CAGL0I03366g";"log(4H/0H)";"-1.39e+00";"CAGL0I03366g - -1.39e+00"
"2253";"CAGL0I04004g";"log(4H/0H)";"-3.18e-01";"CAGL0I04004g - -3.18e-01"
"2254";"CAGL0I04048g";"log(4H/0H)";"1.03e+00";"CAGL0I04048g - 1.03e+00"
"2255";"CAGL0I04328g";"log(4H/0H)";"2.81e-01";"CAGL0I04328g - 2.81e-01"
"2256";"CAGL0I04334g";"log(4H/0H)";"2.74e-01";"CAGL0I04334g - 2.74e-01"
"2257";"CAGL0I04444g";"log(4H/0H)";"-9.98e-01";"CAGL0I04444g - -9.98e-01"
"2258";"CAGL0I04686g";"log(4H/0H)";"-9.42e-02";"CAGL0I04686g - -9.42e-02"
"2259";"CAGL0I04730g";"log(4H/0H)";"-1.93e+00";"CAGL0I04730g - -1.93e+00"
"2260";"CAGL0I04752g";"log(4H/0H)";"-2.85e+00";"CAGL0I04752g - -2.85e+00"
"2261";"CAGL0I04906g";"log(4H/0H)";"8.48e-01";"CAGL0I04906g - 8.48e-01"
"2262";"CAGL0I04972g";"log(4H/0H)";"-8.02e-01";"CAGL0I04972g - -8.02e-01"
"2263";"CAGL0I04994g";"log(4H/0H)";"-5.57e-01";"CAGL0I04994g - -5.57e-01"
"2264";"CAGL0I05060g";"log(4H/0H)";"1.46e+00";"CAGL0I05060g - 1.46e+00"
"2265";"CAGL0I05390g";"log(4H/0H)";"1.41e+00";"CAGL0I05390g - 1.41e+00"
"2266";"CAGL0I05610g";"log(4H/0H)";"1.78e+00";"CAGL0I05610g - 1.78e+00"
"2267";"CAGL0I05874g";"log(4H/0H)";"2.01e+00";"CAGL0I05874g - 2.01e+00"
"2268";"CAGL0I05934g";"log(4H/0H)";"2.45e+00";"CAGL0I05934g - 2.45e+00"
"2269";"CAGL0I06006g";"log(4H/0H)";"-1.76e+00";"CAGL0I06006g - -1.76e+00"
"2270";"CAGL0I06050g";"log(4H/0H)";"-3.77e+00";"CAGL0I06050g - -3.77e+00"
"2271";"CAGL0I06182g";"log(4H/0H)";"1.54e+00";"CAGL0I06182g - 1.54e+00"
"2272";"CAGL0I06644g";"log(4H/0H)";"7.60e-02";"CAGL0I06644g - 7.60e-02"
"2273";"CAGL0I06743g";"log(4H/0H)";"1.48e+00";"CAGL0I06743g - 1.48e+00"
"2274";"CAGL0I06831g";"log(4H/0H)";"-1.34e+00";"CAGL0I06831g - -1.34e+00"
"2275";"CAGL0I07249g";"log(4H/0H)";"2.79e+00";"CAGL0I07249g - 2.79e+00"
"2276";"CAGL0I07491g";"log(4H/0H)";"3.35e+00";"CAGL0I07491g - 3.35e+00"
"2277";"CAGL0I07843g";"log(4H/0H)";"9.42e-01";"CAGL0I07843g - 9.42e-01"
"2278";"CAGL0I07887g";"log(4H/0H)";"2.77e+00";"CAGL0I07887g - 2.77e+00"
"2279";"CAGL0I07969g";"log(4H/0H)";"-2.03e+00";"CAGL0I07969g - -2.03e+00"
"2280";"CAGL0I08305g";"log(4H/0H)";"1.18e+00";"CAGL0I08305g - 1.18e+00"
"2281";"CAGL0I08503g";"log(4H/0H)";"-1.41e+00";"CAGL0I08503g - -1.41e+00"
"2282";"CAGL0I08547g";"log(4H/0H)";"-4.59e+00";"CAGL0I08547g - -4.59e+00"
"2283";"CAGL0I08987g";"log(4H/0H)";"-1.59e+00";"CAGL0I08987g - -1.59e+00"
"2284";"CAGL0I09009g";"log(4H/0H)";"1.50e-01";"CAGL0I09009g - 1.50e-01"
"2285";"CAGL0I09086g";"log(4H/0H)";"2.44e+00";"CAGL0I09086g - 2.44e+00"
"2286";"CAGL0I09284g";"log(4H/0H)";"3.64e-01";"CAGL0I09284g - 3.64e-01"
"2287";"CAGL0I09328g";"log(4H/0H)";"7.63e-01";"CAGL0I09328g - 7.63e-01"
"2288";"CAGL0I09504g";"log(4H/0H)";"4.59e-01";"CAGL0I09504g - 4.59e-01"
"2289";"CAGL0I09702g";"log(4H/0H)";"7.73e-01";"CAGL0I09702g - 7.73e-01"
"2290";"CAGL0I09724g";"log(4H/0H)";"1.52e+00";"CAGL0I09724g - 1.52e+00"
"2291";"CAGL0I09790g";"log(4H/0H)";"-1.50e+00";"CAGL0I09790g - -1.50e+00"
"2292";"CAGL0I10010g";"log(4H/0H)";"-9.41e-01";"CAGL0I10010g - -9.41e-01"
"2293";"CAGL0I10147g";"log(4H/0H)";" NA";"CAGL0I10147g -  NA"
"2294";"CAGL0I10384g";"log(4H/0H)";"1.64e+00";"CAGL0I10384g - 1.64e+00"
"2295";"CAGL0I10406g";"log(4H/0H)";"7.86e-01";"CAGL0I10406g - 7.86e-01"
"2296";"CAGL0I10472g";"log(4H/0H)";"3.64e-02";"CAGL0I10472g - 3.64e-02"
"2297";"CAGL0I10670g";"log(4H/0H)";"-1.67e+00";"CAGL0I10670g - -1.67e+00"
"2298";"CAGL0I10747g";"log(4H/0H)";"-7.31e-01";"CAGL0I10747g - -7.31e-01"
"2299";"CAGL0I10791g";"log(4H/0H)";"-1.32e+00";"CAGL0I10791g - -1.32e+00"
"2300";"CAGL0J00363g";"log(4H/0H)";"-1.51e+00";"CAGL0J00363g - -1.51e+00"
"2301";"CAGL0J00429g";"log(4H/0H)";"-3.40e+00";"CAGL0J00429g - -3.40e+00"
"2302";"CAGL0J00451g";"log(4H/0H)";"4.87e+00";"CAGL0J00451g - 4.87e+00"
"2303";"CAGL0J00473g";"log(4H/0H)";"-1.94e+00";"CAGL0J00473g - -1.94e+00"
"2304";"CAGL0J00649g";"log(4H/0H)";"-4.82e-01";"CAGL0J00649g - -4.82e-01"
"2305";"CAGL0J00847g";"log(4H/0H)";"-5.31e-01";"CAGL0J00847g - -5.31e-01"
"2306";"CAGL0J01045g";"log(4H/0H)";"-1.21e+00";"CAGL0J01045g - -1.21e+00"
"2307";"CAGL0J01441g";"log(4H/0H)";"2.07e-02";"CAGL0J01441g - 2.07e-02"
"2308";"CAGL0J01848g";"log(4H/0H)";"-1.35e+00";"CAGL0J01848g - -1.35e+00"
"2309";"CAGL0J02112g";"log(4H/0H)";"9.13e-02";"CAGL0J02112g - 9.13e-02"
"2310";"CAGL0J02530g";"log(4H/0H)";"1.52e+00";"CAGL0J02530g - 1.52e+00"
"2311";"CAGL0J02904g";"log(4H/0H)";"1.60e+00";"CAGL0J02904g - 1.60e+00"
"2312";"CAGL0J03080g";"log(4H/0H)";"2.87e+00";"CAGL0J03080g - 2.87e+00"
"2313";"CAGL0J03212g";"log(4H/0H)";"1.67e-01";"CAGL0J03212g - 1.67e-01"
"2314";"CAGL0J03234g";"log(4H/0H)";"-6.68e-01";"CAGL0J03234g - -6.68e-01"
"2315";"CAGL0J03762g";"log(4H/0H)";"5.50e-01";"CAGL0J03762g - 5.50e-01"
"2316";"CAGL0J03806g";"log(4H/0H)";"-1.12e+00";"CAGL0J03806g - -1.12e+00"
"2317";"CAGL0J03894g";"log(4H/0H)";"-2.15e+00";"CAGL0J03894g - -2.15e+00"
"2318";"CAGL0J03916g";"log(4H/0H)";"4.08e+00";"CAGL0J03916g - 4.08e+00"
"2319";"CAGL0J04004g";"log(4H/0H)";"6.47e-01";"CAGL0J04004g - 6.47e-01"
"2320";"CAGL0J04070g";"log(4H/0H)";"-1.53e+00";"CAGL0J04070g - -1.53e+00"
"2321";"CAGL0J04202g";"log(4H/0H)";"5.80e+00";"CAGL0J04202g - 5.80e+00"
"2322";"CAGL0J04224g";"log(4H/0H)";"-4.09e-01";"CAGL0J04224g - -4.09e-01"
"2323";"CAGL0J04268g";"log(4H/0H)";"1.45e+00";"CAGL0J04268g - 1.45e+00"
"2324";"CAGL0J04290g";"log(4H/0H)";"3.61e+00";"CAGL0J04290g - 3.61e+00"
"2325";"CAGL0J04466g";"log(4H/0H)";"-1.29e-02";"CAGL0J04466g - -1.29e-02"
"2326";"CAGL0J04576g";"log(4H/0H)";"-2.50e+00";"CAGL0J04576g - -2.50e+00"
"2327";"CAGL0J04950g";"log(4H/0H)";"1.61e+00";"CAGL0J04950g - 1.61e+00"
"2328";"CAGL0J05082g";"log(4H/0H)";"2.36e+00";"CAGL0J05082g - 2.36e+00"
"2329";"CAGL0J05258g";"log(4H/0H)";"1.18e-01";"CAGL0J05258g - 1.18e-01"
"2330";"CAGL0J05390g";"log(4H/0H)";"-1.47e+00";"CAGL0J05390g - -1.47e+00"
"2331";"CAGL0J05478g";"log(4H/0H)";"-1.38e+00";"CAGL0J05478g - -1.38e+00"
"2332";"CAGL0J05852g";"log(4H/0H)";"1.02e+00";"CAGL0J05852g - 1.02e+00"
"2333";"CAGL0J05984g";"log(4H/0H)";"-2.13e+00";"CAGL0J05984g - -2.13e+00"
"2334";"CAGL0J06374g";"log(4H/0H)";"-1.82e+00";"CAGL0J06374g - -1.82e+00"
"2335";"CAGL0J06380g";"log(4H/0H)";"3.50e-01";"CAGL0J06380g - 3.50e-01"
"2336";"CAGL0J06666g";"log(4H/0H)";"-2.03e+00";"CAGL0J06666g - -2.03e+00"
"2337";"CAGL0J07062g";"log(4H/0H)";"-1.88e+00";"CAGL0J07062g - -1.88e+00"
"2338";"CAGL0J07568g";"log(4H/0H)";"1.76e+00";"CAGL0J07568g - 1.76e+00"
"2339";"CAGL0J07678g";"log(4H/0H)";"-1.30e+00";"CAGL0J07678g - -1.30e+00"
"2340";"CAGL0J07766g";"log(4H/0H)";"-1.86e+00";"CAGL0J07766g - -1.86e+00"
"2341";"CAGL0J07980g";"log(4H/0H)";"1.01e+00";"CAGL0J07980g - 1.01e+00"
"2342";"CAGL0J08547g";"log(4H/0H)";"1.09e+00";"CAGL0J08547g - 1.09e+00"
"2343";"CAGL0J08679g";"log(4H/0H)";"-9.28e-01";"CAGL0J08679g - -9.28e-01"
"2344";"CAGL0J09240g";"log(4H/0H)";"-6.91e-02";"CAGL0J09240g - -6.91e-02"
"2345";"CAGL0J09262g";"log(4H/0H)";"2.53e+00";"CAGL0J09262g - 2.53e+00"
"2346";"CAGL0J09328g";"log(4H/0H)";"7.81e-01";"CAGL0J09328g - 7.81e-01"
"2347";"CAGL0J09614g";"log(4H/0H)";"-1.74e+00";"CAGL0J09614g - -1.74e+00"
"2348";"CAGL0J09724g";"log(4H/0H)";"-1.22e+00";"CAGL0J09724g - -1.22e+00"
"2349";"CAGL0J09812g";"log(4H/0H)";"2.67e+00";"CAGL0J09812g - 2.67e+00"
"2350";"CAGL0J09944g";"log(4H/0H)";"-6.39e-01";"CAGL0J09944g - -6.39e-01"
"2351";"CAGL0J10010g";"log(4H/0H)";"-2.20e+00";"CAGL0J10010g - -2.20e+00"
"2352";"CAGL0J10164g";"log(4H/0H)";"-8.45e-01";"CAGL0J10164g - -8.45e-01"
"2353";"CAGL0J10362g";"log(4H/0H)";"-2.30e+00";"CAGL0J10362g - -2.30e+00"
"2354";"CAGL0J10824g";"log(4H/0H)";"1.10e+00";"CAGL0J10824g - 1.10e+00"
"2355";"CAGL0J10846g";"log(4H/0H)";"1.59e+00";"CAGL0J10846g - 1.59e+00"
"2356";"CAGL0J10978g";"log(4H/0H)";"1.03e+00";"CAGL0J10978g - 1.03e+00"
"2357";"CAGL0J11132g";"log(4H/0H)";"1.31e+00";"CAGL0J11132g - 1.31e+00"
"2358";"CAGL0J11682g";"log(4H/0H)";"-1.75e+00";"CAGL0J11682g - -1.75e+00"
"2359";"CAGL0J11792g";"log(4H/0H)";"-1.20e+00";"CAGL0J11792g - -1.20e+00"
"2360";"CAGL0J11858g";"log(4H/0H)";"-1.53e+00";"CAGL0J11858g - -1.53e+00"
"2361";"CAGL0K00110g";"log(4H/0H)";"5.51e-01";"CAGL0K00110g - 5.51e-01"
"2362";"CAGL0K00715g";"log(4H/0H)";"6.81e-01";"CAGL0K00715g - 6.81e-01"
"2363";"CAGL0K00847g";"log(4H/0H)";"3.82e-01";"CAGL0K00847g - 3.82e-01"
"2364";"CAGL0K00869g";"log(4H/0H)";"8.82e-01";"CAGL0K00869g - 8.82e-01"
"2365";"CAGL0K01177g";"log(4H/0H)";"1.38e-01";"CAGL0K01177g - 1.38e-01"
"2366";"CAGL0K01749g";"log(4H/0H)";"2.22e+00";"CAGL0K01749g - 2.22e+00"
"2367";"CAGL0K01771g";"log(4H/0H)";"6.65e-01";"CAGL0K01771g - 6.65e-01"
"2368";"CAGL0K01859g";"log(4H/0H)";"-1.13e+00";"CAGL0K01859g - -1.13e+00"
"2369";"CAGL0K02233g";"log(4H/0H)";"-1.50e+00";"CAGL0K02233g - -1.50e+00"
"2370";"CAGL0K02409g";"log(4H/0H)";"-1.67e+00";"CAGL0K02409g - -1.67e+00"
"2371";"CAGL0K02629g";"log(4H/0H)";"2.84e+00";"CAGL0K02629g - 2.84e+00"
"2372";"CAGL0K02893g";"log(4H/0H)";"-3.08e+00";"CAGL0K02893g - -3.08e+00"
"2373";"CAGL0K03091g";"log(4H/0H)";"-2.56e+00";"CAGL0K03091g - -2.56e+00"
"2374";"CAGL0K03421g";"log(4H/0H)";"2.17e+00";"CAGL0K03421g - 2.17e+00"
"2375";"CAGL0K03459g";"log(4H/0H)";"2.79e+00";"CAGL0K03459g - 2.79e+00"
"2376";"CAGL0K04103g";"log(4H/0H)";"-2.50e-01";"CAGL0K04103g - -2.50e-01"
"2377";"CAGL0K04279g";"log(4H/0H)";"-7.84e-01";"CAGL0K04279g - -7.84e-01"
"2378";"CAGL0K04301g";"log(4H/0H)";"2.79e+00";"CAGL0K04301g - 2.79e+00"
"2379";"CAGL0K04367g";"log(4H/0H)";"-1.91e-02";"CAGL0K04367g - -1.91e-02"
"2380";"CAGL0K04499g";"log(4H/0H)";"-9.85e-01";"CAGL0K04499g - -9.85e-01"
"2381";"CAGL0K04719g";"log(4H/0H)";"1.61e+00";"CAGL0K04719g - 1.61e+00"
"2382";"CAGL0K04851g";"log(4H/0H)";"9.91e-01";"CAGL0K04851g - 9.91e-01"
"2383";"CAGL0K05137g";"log(4H/0H)";"4.80e+00";"CAGL0K05137g - 4.80e+00"
"2384";"CAGL0K05247g";"log(4H/0H)";"3.92e+00";"CAGL0K05247g - 3.92e+00"
"2385";"CAGL0K05357g";"log(4H/0H)";"-5.76e-01";"CAGL0K05357g - -5.76e-01"
"2386";"CAGL0K05687g";"log(4H/0H)";"2.34e+00";"CAGL0K05687g - 2.34e+00"
"2387";"CAGL0K05753g";"log(4H/0H)";"-3.59e-01";"CAGL0K05753g - -3.59e-01"
"2388";"CAGL0K05813g";"log(4H/0H)";"1.67e+00";"CAGL0K05813g - 1.67e+00"
"2389";"CAGL0K06061g";"log(4H/0H)";"-1.14e+00";"CAGL0K06061g - -1.14e+00"
"2390";"CAGL0K06105g";"log(4H/0H)";"3.07e+00";"CAGL0K06105g - 3.07e+00"
"2391";"CAGL0K06259g";"log(4H/0H)";"4.46e-01";"CAGL0K06259g - 4.46e-01"
"2392";"CAGL0K06567g";"log(4H/0H)";"-1.17e+00";"CAGL0K06567g - -1.17e+00"
"2393";"CAGL0K06633g";"log(4H/0H)";"4.33e-01";"CAGL0K06633g - 4.33e-01"
"2394";"CAGL0K06677g";"log(4H/0H)";"3.41e-01";"CAGL0K06677g - 3.41e-01"
"2395";"CAGL0K07111g";"log(4H/0H)";"-3.20e-01";"CAGL0K07111g - -3.20e-01"
"2396";"CAGL0K07183g";"log(4H/0H)";"-1.38e+00";"CAGL0K07183g - -1.38e+00"
"2397";"CAGL0K07205g";"log(4H/0H)";"3.47e-01";"CAGL0K07205g - 3.47e-01"
"2398";"CAGL0K07436g";"log(4H/0H)";"-6.38e-01";"CAGL0K07436g - -6.38e-01"
"2399";"CAGL0K07480g";"log(4H/0H)";"1.63e+00";"CAGL0K07480g - 1.63e+00"
"2400";"CAGL0K07546g";"log(4H/0H)";"1.98e-02";"CAGL0K07546g - 1.98e-02"
"2401";"CAGL0K07590g";"log(4H/0H)";"1.95e+00";"CAGL0K07590g - 1.95e+00"
"2402";"CAGL0K07678g";"log(4H/0H)";"2.60e+00";"CAGL0K07678g - 2.60e+00"
"2403";"CAGL0K08184g";"log(4H/0H)";"-2.66e+00";"CAGL0K08184g - -2.66e+00"
"2404";"CAGL0K08206g";"log(4H/0H)";"-1.92e-01";"CAGL0K08206g - -1.92e-01"
"2405";"CAGL0K08338g";"log(4H/0H)";"2.36e+00";"CAGL0K08338g - 2.36e+00"
"2406";"CAGL0K08536g";"log(4H/0H)";"5.18e+00";"CAGL0K08536g - 5.18e+00"
"2407";"CAGL0K08668g";"log(4H/0H)";"1.93e+00";"CAGL0K08668g - 1.93e+00"
"2408";"CAGL0K08756g";"log(4H/0H)";"3.00e+00";"CAGL0K08756g - 3.00e+00"
"2409";"CAGL0K09042g";"log(4H/0H)";"-2.25e+00";"CAGL0K09042g - -2.25e+00"
"2410";"CAGL0K09372g";"log(4H/0H)";"3.70e-01";"CAGL0K09372g - 3.70e-01"
"2411";"CAGL0K09702g";"log(4H/0H)";"2.79e+00";"CAGL0K09702g - 2.79e+00"
"2412";"CAGL0K09724g";"log(4H/0H)";"-7.80e-01";"CAGL0K09724g - -7.80e-01"
"2413";"CAGL0K09988g";"log(4H/0H)";"9.35e-01";"CAGL0K09988g - 9.35e-01"
"2414";"CAGL0K10340g";"log(4H/0H)";"-9.35e-01";"CAGL0K10340g - -9.35e-01"
"2415";"CAGL0K10362g";"log(4H/0H)";"-3.02e+00";"CAGL0K10362g - -3.02e+00"
"2416";"CAGL0K10428g";"log(4H/0H)";"2.79e+00";"CAGL0K10428g - 2.79e+00"
"2417";"CAGL0K10736g";"log(4H/0H)";"9.18e-01";"CAGL0K10736g - 9.18e-01"
"2418";"CAGL0K10780g";"log(4H/0H)";"-1.44e+00";"CAGL0K10780g - -1.44e+00"
"2419";"CAGL0K10824g";"log(4H/0H)";"3.60e+00";"CAGL0K10824g - 3.60e+00"
"2420";"CAGL0K10868g";"log(4H/0H)";"-4.22e-01";"CAGL0K10868g - -4.22e-01"
"2421";"CAGL0K11231g";"log(4H/0H)";"-8.42e-01";"CAGL0K11231g - -8.42e-01"
"2422";"CAGL0K11616g";"log(4H/0H)";"9.62e-01";"CAGL0K11616g - 9.62e-01"
"2423";"CAGL0K11858g";"log(4H/0H)";"2.98e+00";"CAGL0K11858g - 2.98e+00"
"2424";"CAGL0K12100g";"log(4H/0H)";"5.93e-01";"CAGL0K12100g - 5.93e-01"
"2425";"CAGL0K12254g";"log(4H/0H)";"5.31e-01";"CAGL0K12254g - 5.31e-01"
"2426";"CAGL0K12518g";"log(4H/0H)";"-1.28e+00";"CAGL0K12518g - -1.28e+00"
"2427";"CAGL0K12980g";"log(4H/0H)";"1.80e-02";"CAGL0K12980g - 1.80e-02"
"2428";"CAGL0L00429g";"log(4H/0H)";"-6.73e-01";"CAGL0L00429g - -6.73e-01"
"2429";"CAGL0L00473g";"log(4H/0H)";"3.52e+00";"CAGL0L00473g - 3.52e+00"
"2430";"CAGL0L00649g";"log(4H/0H)";"3.39e+00";"CAGL0L00649g - 3.39e+00"
"2431";"CAGL0L00759g";"log(4H/0H)";"4.78e-01";"CAGL0L00759g - 4.78e-01"
"2432";"CAGL0L00803g";"log(4H/0H)";"1.02e+00";"CAGL0L00803g - 1.02e+00"
"2433";"CAGL0L00957g";"log(4H/0H)";"1.48e+00";"CAGL0L00957g - 1.48e+00"
"2434";"CAGL0L00979g";"log(4H/0H)";"-1.02e+00";"CAGL0L00979g - -1.02e+00"
"2435";"CAGL0L01089g";"log(4H/0H)";"-1.11e+00";"CAGL0L01089g - -1.11e+00"
"2436";"CAGL0L01177g";"log(4H/0H)";"3.07e+00";"CAGL0L01177g - 3.07e+00"
"2437";"CAGL0L01551g";"log(4H/0H)";"-5.93e-01";"CAGL0L01551g - -5.93e-01"
"2438";"CAGL0L01771g";"log(4H/0H)";"9.90e-01";"CAGL0L01771g - 9.90e-01"
"2439";"CAGL0L02079g";"log(4H/0H)";"-1.26e+00";"CAGL0L02079g - -1.26e+00"
"2440";"CAGL0L02167g";"log(4H/0H)";"9.85e-01";"CAGL0L02167g - 9.85e-01"
"2441";"CAGL0L02321g";"log(4H/0H)";"-6.64e-01";"CAGL0L02321g - -6.64e-01"
"2442";"CAGL0L02937g";"log(4H/0H)";"-8.62e-01";"CAGL0L02937g - -8.62e-01"
"2443";"CAGL0L03135g";"log(4H/0H)";"3.15e+00";"CAGL0L03135g - 3.15e+00"
"2444";"CAGL0L03267g";"log(4H/0H)";"9.60e-01";"CAGL0L03267g - 9.60e-01"
"2445";"CAGL0L03377g";"log(4H/0H)";"6.83e-01";"CAGL0L03377g - 6.83e-01"
"2446";"CAGL0L03696g";"log(4H/0H)";"9.12e-01";"CAGL0L03696g - 9.12e-01"
